assedicCertInitialStateNum,assedicCertObjectNum,businessUnit,calcMethodIndicator,commitmentIndicator,company,contractReferenceForAed,contractType,costCenter,countryOfCompany,createdBy,createdDateTime,createdOn,defaultOvertimeCompensationVariant,department,division,eeo1JobCategory,eeo4JobCategory,eeo5JobCategory,eeo6JobCategory,eeoClass,electoralCollegeForWorkersRepresentatives,electoralCollegeForWorksCouncil,empRelationship,emplStatus,employeeClass,employeeWorkgroupMembership,employmentType,endDate,event,eventReason,exclExecutiveSector,expectedReturnDate,familyRelationshipWithEmployer,fgtsDate,fgtsOptant,fgtsPercent,flsaStatus,fte,harmfulAgentExposure,hazard,healthRisk,holidayCalendarCode,isCompetitionClauseActive,isFulltimeEmployee,isSideLineJobAllowed,jobCode,jobTitle,laborProtection,lastModifiedBy,lastModifiedDateTime,lastModifiedOn,location,managerId,mandatoryWorkBreakRecord,municipalInseeCode,notes,operation,payGrade,payScaleArea,payScaleGroup,payScaleLevel,payScaleType,pcfm,pensionProtection,permitIndicator,position,positionEntryDate,probationPeriodEndDate,regularTemp,residentVote,retired,seqNumber,sickPaySupplement,standardHours,startDate,teachersPension,timeRecordingAdmissibilityCode,timeRecordingProfileCode,timeRecordingVariant,timeTypeProfileCode,timezone,travelDistance,tupeOrgNumber,userId,workLocation,workerCategory,workingDaysPerWeek,workingTimeDirective,workscheduleCode,wtdHoursLimit
,,BU_0006,,,8001008,,,44120,,,,,,8005059,8003001,,,,,,,,,2003,2041,,,20160831,970,JOB_TIT_UPD,,,,,,,,1,,,,,,,,1528,Compensation & Benefits Analyst,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20160601,,,,,,,,,E101675,LOC30,,,,,
,,BU_0006,,,8001008,,,44120,,,,,,8005059,8003001,,,,,,,,,2003,2041,,,99991231,972,CORRECT,,,,,,,,1,,,,,,,,1528,Compensation & Benefits Analyst,,,,,,E101988,,,,,,,,,,,,,,,,867,,,1,,35,20160901,,,,,,,,,E101675,LOC30,,,,,
,,BU_0006,,,8001008,,,44120,,,,,,8005059,8003001,,,,,,,,,2003,2040,,,99991231,975,NEW_HIRE,,,,,,,,1,,,,,,,,1528,Compensation & Benefits Analyst,,,,,,E100497,,,,,,,,,,,,,,,,868,,,1,,35,20160901,,,,,,,,,E102005,LOC30,,,,,
,,BU_0008,,,8001007,,,44200,,,,,,8005108,8003001,,,,,,,,,2003,2041,,,20100331,975,NEW_HIRE,,,,,,,,1,,,,,,,,1529,Senior Financial Controller,,,,,,E100022,,,,,,,,,,,,,,,,867,,,1,,42,20081203,,,,,,,,,E100285,LOC35,,,,,
,,BU_0008,,,8001007,,,44200,,,,,,8005108,8003001,,,,,,,,,2003,2041,,,99991231,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,1529,Senior Financial Controller,,,,,,E100022,,,,,,,,,,,,,,,,867,,,1,,42,20100401,,,,,,,,,E100285,LOC35,,,,,
,,BU_0015,,,8001009,,,44048,,,,,,8005097,8003002,,,,,,,,,2003,2041,,,20161209,975,NEW_HIRE,,,,,,,571,1,,,,,,,,1530,Vice President,,,,,,E100522,,,,,,,,,,,,,,,,867,,,1,,37.5,20150818,,,,,,,,,E101662,LOC12,,,,,
,,BU_0015,,,8001009,,,44048,,,,,,8005097,8003002,,,,,,,,,2008,2041,,,99991231,986,DISMISS,,,,,,,571,1,,,,,,,,1530,Vice President,,,,,,E100522,,,,,,,,,,,,,,,,867,,,1,,37.5,20161210,,,,,,,,,E101662,LOC12,,,,,
,,BU_0007,,,8001008,,,44420,,,,,,8005078,8003001,,,,,,,,,2003,2041,,,20161231,975,NEW_HIRE,,,,,,,,1,,,,,,,,1531,Head of Business,,,,,,E100009,,,,,,,,,,,,,,,,867,,,1,,35,20160330,,,,,,,,,E101771,LOC30,,,,,
,,BU_0014,,,8001008,,,44212,,,,,,8005078,8003001,,,,,,,,,2003,2041,,,99991231,970,ORG_RESTRUCT,,,,,,,,1,,,,,,,,1531,Head of Business,,,,,,E100009,,,,,,,,,,,,,,,,867,,,1,,35,20170101,,,,,,,,,E101771,LOC30,,,,,
,,BU_0006,,,8001008,,,44120,,,,,,8005059,8003001,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,1532,Compensation & Benefits Lead,,,,,,E100497,,,,,,,,,,,,,,,,867,,,1,,35,20160924,,,,,,,,,E101538,LOC30,,,,,
,,BU_0006,,,8001008,,,44120,,,,,,8005059,8003001,,,,,,,,,2003,2041,,,20160923,975,NEW_HIRE,,,,,,,,1,,,,,,,,1532,Compensation & Benefits Lead,,,,,,E100497,,,,,,,,,,,,,,,,867,,,1,,35,20150707,,,,,,,,,E101538,LOC30,,,,,
,,BU_0008,,,8001008,,,44202,,,,,,8005039,8003001,,,,,,,,,2008,2039,,,99991231,986,END_CTRCT,,,,,,,,1,,,,,,,,1533,Senior Financial Analyst,,,,,,E100338,,,,,,,,,,,,,,,,868,,,1,,35,20160401,,,,,,,,,E100366,LOC30,,,,,
,,BU_0008,,,8001008,,,99999,,,,,,8005039,8003001,,,,,,,,,2003,2039,,,20110417,975,NEW_HIRE,,,,,,,,1,,,,,,,,1533,Senior Financial Analyst,,,,,,,,,,,,,,,,,,,,,,868,,,1,,35,20090218,,,,,,,,,E100366,LOC30,,,,,
,,BU_0008,,,8001008,,,44202,,,,,,8005039,8003001,,,,,,,,,2003,2039,,,20160331,982,REHIRE,,,,,,,,1,,,,,,,,1533,Senior Financial Analyst,,,,,,E100338,,,,,,,,,,,,,,,,868,,,1,,35,20150422,,,,,,,,,E100366,LOC30,,,,,
,,BU_0015,,,8001009,,,44070,,,,,,8005065,8003002,,,,,,,,,2003,2041,,,20150331,975,NEW_HIRE,,,,,,,571,1,,,,,,,,1534,Vice President,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20100112,,,,,,,,,E100403,LOC2,,,,,
,,BU_0004,,,8001007,,,44076,,,,,,8005118,8003002,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,1535,Head of Product Lines,,,,,,E100549,,,,,,,,,,,,,,,,867,,,1,,42,20160601,,,,,,,,,E100572,LOC34,,,,,
,,BU_0004,,,8001007,,,44076,,,,,,8005118,8003002,,,,,,,,,2003,2041,,,20160531,975,NEW_HIRE,,,,,,,,1,,,,,,,,1535,Head of Product Lines,,,,,,E100549,,,,,,,,,,,,,,,,867,,,1,,42,20110901,,,,,,,,,E100572,LOC34,,,,,
,,BU_0006,,,8001008,,,44100,,,,,,8005059,8003001,,,,,,,,,2003,2040,,,20110930,975,NEW_HIRE,,,,,,,,1,,,,,,,,1536,Compensation & Benefits Manager,,,,,,,,,,,,,,,,,,,,,,868,,,1,,35,20091215,,,,,,,,,E100387,LOC30,,,,,
,,BU_0006,,,8001008,,,44100,,,,,,8005059,8003001,,,,,,,,,2003,2040,,,20130124,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,1536,Compensation & Benefits Manager,,,,,,,,,,,,,,,,,,,,,,868,,,1,,35,20111001,,,,,,,,,E100387,LOC30,,,,,
,,BU_0014,,,8001008,,,44204,,,,,,8005046,8003001,,,,,,,,,2003,2041,,,99991231,970,ORG_RESTRUCT,,,,,,,,1,,,,,,,,1537,Senior Financial Accountant,,,,,,E101701,,,,,,,,,,,,,,,,867,,,1,,35,20170101,,,,,,,,,E101091,LOC30,,,,,
,,BU_0014,,,8001008,,,44204,,,,,,8005046,8003001,,,,,,,,,2003,2041,,,99991231,970,ORG_RESTRUCT,,,,,,,,1,,,,,,,,1537,Senior Financial Accountant,,,,,,E101701,,,,,,,,,,,,,,,,867,,,1,,35,20170101,,,,,,,,,E100928,LOC30,,,,,
,,BU_0008,,,8001008,,,44204,,,,,,8005046,8003001,,,,,,,,,2003,2041,,,20161231,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,1537,Senior Financial Accountant,,,,,,E101701,,,,,,,,,,,,,,,,867,,,1,,35,20160601,,,,,,,,,E100928,LOC30,,,,,
,,BU_0008,,,8001008,,,44204,,,,,,8005046,8003001,,,,,,,,,2003,2041,,,20161231,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,1537,Senior Financial Accountant,,,,,,E101701,,,,,,,,,,,,,,,,867,,,1,,35,20160601,,,,,,,,,E101702,LOC30,,,,,
,,BU_0014,,,8001008,,,44204,,,,,,8005046,8003001,,,,,,,,,2003,2041,,,99991231,970,ORG_RESTRUCT,,,,,,,,1,,,,,,,,1537,Senior Financial Accountant,,,,,,E101701,,,,,,,,,,,,,,,,867,,,1,,35,20170101,,,,,,,,,E101702,LOC30,,,,,
,,BU_0008,,,8001008,,,44204,,,,,,8005046,8003001,,,,,,,,,2003,2041,,,20161231,970,JOB_TIT_UPD,,,,,,,,1,,,,,,,,1537,Senior Financial Accountant,,,,,,E101701,,,,,,,,,,,,,,,,867,,,1,,35,20161118,,,,,,,,,E101091,LOC30,,,,,
,,BU_0015,,,8001009,,,44550,,,,,,8005068,8003002,,,,,,,,,2003,2041,,,99991231,975,NEW_HIRE,,,,,,,571,1,,,,,,,,1539,Vice President,,,,,,E100704,,,,,,,,,,,,,,,,867,,,1,,37.5,20150121,,,,,,,,,E101487,LOC12,,,,,
,,BU_0015,,,8001009,,,44550,,,,,,8005068,8003002,,,,,,,,,2003,2041,,,99991231,975,NEW_HIRE,,,,,,,571,1,,,,,,,,1539,Vice President,,,,,,E100704,,,,,,,,,,,,,,,,867,,,1,,37.5,20140930,,,,,,,,,E101394,LOC15,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2008,2039,,,99991231,986,END_CTRCT,,,,,,,,1,,,,,,,,1540,Compliance Consultant,,,,,,E100359,,,,,,,,,,,,,,,,868,,,1,,35,20150524,,,,,,,,,E101501,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2039,,,20130613,975,NEW_HIRE,,,,,,,,1,,,,,,,,1540,Compliance Consultant,,,,,,,,,,,,,,,,,,,,,,868,,,1,,35,20130518,,,,,,,,,E100981,LOC29,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2039,,,20140327,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,1540,Compliance Consultant,,,,,,,,,,,,,,,,,,,,,,868,,,1,,35,20140108,,,,,,,,,E100981,LOC29,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2039,,,20151102,982,REHIRE,,,,,,,,1,,,,,,,,1540,Compliance Consultant,,,,,,,,,,,,,,,,,,,,,,868,,,1,,35,20140430,,,,,,,,,E100981,LOC29,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2039,,,99991231,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,1540,Compliance Consultant,,,,,,E100359,,,,,,,,,,,,,,,,868,,,1,,35,20151103,,,,,,,,,E100981,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2039,,,20150523,975,NEW_HIRE,,,,,,,,1,,,,,,,,1540,Compliance Consultant,,,,,,E100359,,,,,,,,,,,,,,,,868,,,1,,35,20150224,,,,,,,,,E101501,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2041,,,20150630,970,EMP_TYP_CHG,,,,,,,,1,,,,,,,,1540,Compliance Consultant,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20150107,,,,,,,,,E101368,LOC30,,,,,
,,BU_0006,,,8001008,,,44100,,,,,,8005060,8003001,,,,,,,,,2003,2041,,,20160927,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,1541,Senior HR Advisor,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20160801,,,,,,,,,E100927,LOC30,,,,,
,,BU_0006,,,8001008,,,44100,,,,,,8005060,8003001,,,,,,,,,2003,2041,,,99991231,972,CORRECT,,,,,,,,1,,,,,,,,1541,Senior HR Advisor,,,,,,E101969,,,,,,,,,,,,,,,,867,,,1,,35,20160928,,,,,,,,,E100927,LOC30,,,,,
,,BU_0006,,,8001008,,,44100,,,,,,8005060,8003001,,,,,,,,,2003,2041,,,99991231,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,1541,Senior HR Advisor,,,,,,E100277,,,,,,,,,,,,,,,,867,,,1,,35,20141101,,,,,,,,,E101158,LOC30,,,,,
,,BU_0004,,,8001008,,,44008,,,,,,8005050,8003002,,,,,,,,,2003,2041,,,99991231,975,NEW_HIRE,,,,,,,,1,,,,,,,,1542,Global Head of Sales,,,,,,E100766,,,,,,,,,,,,,,,,867,,,1,,35,20160305,,,,,,,,,E101714,LOC30,,,,,
,,BU_0015,,,8001009,,,44075,,,,,,8005064,8003002,,,,,,,,,2003,2041,,,20161026,975,NEW_HIRE,,,,,,,571,1,,,,,,,,1543,Vice President,,,,,,E101762,,,,,,,,,,,,,,,,867,,,1,,37.5,20160518,,,,,,,,,E101884,LOC15,,,,,
,,BU_0015,,,8001009,,,44075,,,,,,8005064,8003002,,,,,,,,,2003,2041,,,99991231,972,SUP_CHG,,,,,,,571,1,,,,,,,,1543,Vice President,,,,,,E100369,,,,,,,,,,,,,,,,867,,,1,,37.5,20161027,,,,,,,,,E101884,LOC15,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2008,2038,,,99991231,986,END_CTRCT,,,,,,,,1,,,,,,,,1544,Compliance Contractor,,,,,,E101368,,,,,,,,,,,,,,,,868,,,1,,35,20161001,,,,,,,,,E101037,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2008,2038,,,20160601,986,TERM_DATA_MIG,,,,,,,,1,,,,,,,,1544,Compliance Contractor,,,,,,E101368,,,,,,,,,,,,,,,,868,,,1,,35,20160601,,,,,,,,,E101037,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2038,,,20160930,982,REHIRE,,,,,,,,1,,,,,,,,1544,Compliance Contractor,,,,,,E101368,,,,,,,,,,,,,,,,868,,,1,,35,20160602,,,,,,,,,E101037,LOC30,,,,,
,,BU_0004,,,8001008,,,44007,,,,,,8005009,8003002,,,,,,,,,2003,2041,,,20141201,975,NEW_HIRE,,,,,,,,1,,,,,,,,1545,Head of Operations,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20110901,,,,,,,,,E100563,LOC30,,,,,
,,BU_0004,,,8001008,,,44007,,,,,,8005009,8003002,,,,,,,,,2003,2041,,,99991231,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,1545,Head of Operations,,,,,,E100561,,,,,,,,,,,,,,,,867,,,1,,35,20141202,,,,,,,,,E100563,LOC26,,,,,
,,BU_0001,,,8001009,,,44063,,,,,,8005102,8003004,,,,,,,,,2003,2041,,,99991231,975,NEW_HIRE,,,,,,,,1,,,,,,,,1546,Vice President,,,,,,E100062,,,,,,,,,,,,,,,,867,,,1,,37.5,20160615,,,,,,,,,E101919,LOC19,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2041,,,20160831,975,NEW_HIRE,,,,,,,,1,,,,,,,,1547,Compliance Graduate,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20160608,,,,,,,,,E101791,LOC30,,,,,
,,BU_0001,,,8001008,,,44045,,,,,,8005024,8003004,,,,,,,,,2003,2041,,,99991231,975,NEW_HIRE,,,,,,,,1,,,,,,,,1548,Head of Business,,,,,,E100061,,,,,,,,,,,,,,,,867,,,1,,35,20141101,,,,,,,,,E101391,LOC30,,,,,
,,BU_0006,,,8001008,,,44130,,,,,,8005052,8003001,,,,,,,,,2003,2041,,,99991231,970,CC_CHG,,,,,,,,1,,,,,,,,1549,Compliance Graduate,,,,,,E101368,,,,,,,,,,,,,,,,867,,,1,,35,20160901,,,,,,,,,E101791,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005052,8003001,,,,,,,,,2003,2041,,,99991231,975,NEW_HIRE,,,,,,,,1,,,,,,,,1549,Compliance Graduate,,,,,,E101368,,,,,,,,,,,,,,,,867,,,1,,35,20150716,,,,,,,,,E101631,LOC30,,,,,
,,BU_0006,,,8001008,,,44130,,,,,,8005052,8003001,,,,,,,,,2003,2041,,,20141130,975,NEW_HIRE,,,,,,,,1,,,,,,,,1549,Compliance Graduate,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20130903,,,,,,,,,E101066,LOC29,,,,,
,,BU_0006,,,8001008,,,44130,,,,,,8005052,8003001,,,,,,,,,2003,2041,,,20150731,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,1549,Compliance Graduate,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20141201,,,,,,,,,E101066,LOC30,,,,,
,,BU_0006,,,8001002,,,44400,,,,,,8005028,8003001,,,,,,,,,2003,2041,,,20110430,975,NEW_HIRE,,,,,,,,1,,,,,,,,1550,Head of Business,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20071114,,,,,,,,,E100203,LOC22,,,,,
,,BU_0006,,,8001002,,,44400,,,,,,8005028,8003001,,,,,,,,,2003,2041,,,20130222,970,JOB_TIT_UPD,,,,,,,,1,,,,,,,,1550,Head of Business,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20110501,,,,,,,,,E100203,LOC22,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2041,,,20141031,975,NEW_HIRE,,,,,,,,1,,,,,,,,1552,Head of Business,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20130611,,,,,,,,,E100912,LOC29,,,,,
,,BU_0001,,,8001009,,,44042,,,,,,8005082,8003004,,,,,,,,,2003,2041,,,99991231,972,CORRECT,,,,,,,571,1,,,,,,,,1553,Vice President,,,,,,E101715,,,,,,,,,,,,,,,,867,,,1,,37.5,20150909,,,,,,,,,E100534,LOC11,,,,,
,,BU_0001,,,8001008,,,44072,,,,,,8005109,8003004,,,,,,,,,2003,2041,,,20160215,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,1554,Vice President,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20121001,,,,,,,,,E100036,LOC30,,,,,
,,BU_0001,,,8001008,,,44072,,,,,,8005109,8003004,,,,,,,,,2003,2041,,,20120930,975,NEW_HIRE,,,,,,,,1,,,,,,,,1554,Vice President,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20050906,,,,,,,,,E100036,LOC30,,,,,
,,BU_0011,,,8001008,,,44540,,,,,,8005069,8003001,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,1556,Senior Internal Auditor,,,,,,E100514,,,,,,,,,,,,,,,,867,,,1,,35,20151104,,,,,,,,,E101504,LOC30,,,,,
,,BU_0011,,,8001008,,,44540,,,,,,8005069,8003001,,,,,,,,,2003,2041,,,20151103,975,NEW_HIRE,,,,,,,,1,,,,,,,,1556,Senior Internal Auditor,,,,,,E100514,,,,,,,,,,,,,,,,867,,,1,,35,20150428,,,,,,,,,E101504,LOC30,,,,,
,,BU_0011,,,8001009,,,44540,,,,,,8005069,8003001,,,,,,,,,2003,2041,,,99991231,975,NEW_HIRE,,,,,,,571,1,,,,,,,,1556,Senior Internal Auditor,,,,,,E101392,,,,,,,,,,,,,,,,867,,,1,,37.5,20161116,,,,,,,,,E102067,LOC15,,,,,
,,BU_0007,,,8001008,,,30002,,,,,,8005079,8003001,,,,,,,,,2003,2041,,,20141130,975,NEW_HIRE,,,,,,,,1,,,,,,,,1557,Head of Data Security,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20140610,,,,,,,,,E101234,LOC28,,,,,
,,BU_0007,,,8001008,,,30002,,,,,,8005079,8003001,,,,,,,,,2003,2041,,,20150531,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,1557,Head of Data Security,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20141201,,,,,,,,,E101234,LOC29,,,,,
,,BU_0015,,,8001009,,,44075,,,,,,8005064,8003002,,,,,,,,,2003,2041,,,20151231,981,PRO_SAL_INC,,,,,,,571,1,,,,,,,,1558,Vice President,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20140701,,,,,,,,,E100792,LOC19,,,,,
,,BU_0007,,,8001009,,,30005,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20160831,970,CC_CHG,,,,,,,571,1,,,,,,,,1558,Vice President,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20160101,,,,,,,,,E100792,LOC19,,,,,
,,BU_0007,,,8001009,,,30005,,,,,,8005076,8003001,,,,,,,,,2003,2041,,,20161231,970,JOB_TIT_UPD,,,,,,,571,1,,,,,,,,1558,Vice President,,,,,,E100125,,,,,,,,,,,,,,,,867,,,1,,37.5,20160901,,,,,,,,,E100792,LOC19,,,,,
,,BU_0014,,,8001009,,,30005,,,,,,264001517,8003001,,,,,,,,,2003,2041,,,99991231,970,ORG_RESTRUCT,,,,,,,571,1,,,,,,,,1558,Vice President,,,,,,E100125,,,,,,,,,,,,,,,,867,,,1,,37.5,20170101,,,,,,,,,E100792,LOC19,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2041,,,20160402,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,1559,Compliance Manager - Regulatory,,,,,,E100912,,,,,,,,,,,,,,,,867,,,1,,35,20150601,,,,,,,,,E100682,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,1559,Compliance Manager - Regulatory,,,,,,E100912,,,,,,,,,,,,,,,,867,,,1,,35,20160403,,,,,,,,,E100682,LOC30,,,,,
,,BU_0004,,,8001008,,,44004,,,,,,8005036,8003002,,,,,,,,,2003,2041,,,99991231,975,NEW_HIRE,,,,,,,,1,,,,,,,,1561,Head of Customer Management,,,,,,E100108,,,,,,,,,,,,,,,,867,,,1,,35,20150801,,,,,,,,,E101426,LOC30,,,,,
,,BU_0015,,,8001009,,,44400,,,,,,8005007,8003002,,,,,,,,,2003,2041,,,20161104,975,NEW_HIRE,,,,,,,571,1,,,,,,,,1562,Vice President,,,,,,E101002,,,,,,,,,,,,,,,,867,,,1,,37.5,20150728,,,,,,,,,E101648,LOC15,,,,,
,,BU_0015,,,8001009,,,44400,,,,,,8005007,8003002,,,,,,,,,2003,2041,,,99991231,972,SUP_CHG,,,,,,,571,1,,,,,,,,1562,Vice President,,,,,,E100819,,,,,,,,,,,,,,,,867,,,1,,37.5,20161105,,,,,,,,,E101648,LOC15,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,1563,Compliance Manager,,,,,,E100912,,,,,,,,,,,,,,,,867,,,1,,35,20151230,,,,,,,,,E101546,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2041,,,20151229,975,NEW_HIRE,,,,,,,,1,,,,,,,,1563,Compliance Manager,,,,,,E100912,,,,,,,,,,,,,,,,867,,,1,,35,20150721,,,,,,,,,E101546,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2008,2041,,,20160308,986,TERM_DATA_MIG,,,,,,,,1,,,,,,,,1563,Compliance Manager,,,,,,E100912,,,,,,,,,,,,,,,,867,,,1,,35,20160308,,,,,,,,,E100817,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2041,,,99991231,982,REHIRE,,,,,,,,1,,,,,,,,1563,Compliance Manager,,,,,,E100912,,,,,,,,,,,,,,,,867,,,1,,35,20160309,,,,,,,,,E100817,LOC30,,,,,
,,BU_0008,,,8001002,,,44700,,,,,,8005123,8003001,,,,,,,,,2003,2041,,,20161126,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,1564,Senior Investment Officer,,,,,,E100003,,,,,,,,,,,,,,,,867,,,1,,35,20130801,,,,,,,,,E100469,LOC22,,,,,
,,BU_0013,,,8001002,,,,,,,,,8005072,8003001,,,,,,,,,2003,2041,,,99991231,972,GEN_DATA_CHG,,,,,,,,1,,,,,,,,1564,Senior Investment Officer,,,,,,E100003,,,,,,,,,,,,,,,,867,,,1,,35,20161127,,,,,,,,,E100469,LOC22,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2008,2041,,,99991231,986,RES_CAR_MOVE,,,,,,,,1,,,,,,,,1566,Compliance Monitoring Officer,,,,,,E100601,,,,,,,,,,,,,,,,867,,,1,,35,20150802,,,,,,,,,E101326,LOC30,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2041,,,20141130,975,NEW_HIRE,,,,,,,,1,,,,,,,,1566,Compliance Monitoring Officer,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20140902,,,,,,,,,E101326,LOC29,,,,,
,,BU_0006,,,8001008,,,44210,,,,,,8005028,8003001,,,,,,,,,2003,2041,,,20150801,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,1566,Compliance Monitoring Officer,,,,,,E100601,,,,,,,,,,,,,,,,867,,,1,,35,20141201,,,,,,,,,E101326,LOC30,,,,,
,,BU_0008,,,8001002,,,44200,,,,,,8005046,8003001,,,,,,,,,2003,2041,,,20161231,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,1567,Senior Analyst,,,,,,E100231,,,,,,,,,,,,,,,,867,,,1,,35,20150805,,,,,,,,,E100413,LOC22,,,,,
,,BU_0014,,,8001002,,,44200,,,,,,8005046,8003001,,,,,,,,,2003,2041,,,99991231,970,ORG_RESTRUCT,,,,,,,,1,,,,,,,,1567,Senior Analyst,,,,,,E100231,,,,,,,,,,,,,,,,867,,,1,,35,20170101,,,,,,,,,E100413,LOC22,,,,,
,,BU_0001,,,8001009,,,44079,,,,,,8005006,8003004,,,,,,,,,2003,2041,,,99991231,972,CORRECT,,,,,,,571,1,,,,,,,,1568,Vice President,,,,,,E100194,,,,,,,,,,,,,,,,867,,,1,,37.5,20150101,,,,,,,,,E100437,LOC19,,,,,
,,BU_0009,,,8001008,,,44085,,,,,,8005111,8003001,,,,,,,,,2003,2041,,,20141130,981,PRO_SAL_INC,,,,,,,,1,,,,,,,,1569,Head of Customer Management,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20140101,,,,,,,,,E100475,LOC29,,,,,
,,BU_0009,,,8001008,,,44085,,,,,,8005111,8003001,,,,,,,,,2003,2041,,,20160629,970,OTH_JOB_CHG,,,,,,,,1,,,,,,,,1569,Head of Customer Management,,,,,,,,,,,,,,,,,,,,,,867,,,1,,35,20141201,,,,,,,,,E100475,LOC30,,,,,
,,BU_0006,,,8001009,,,44210,,,,,,8005086,8003001,,,,,,,,,2003,2041,,,20130331,975,NEW_HIRE,,,,,,,571,1,,,,,,,,1570,Senior Analyst,,,,,,,,,,,,,,,,,,,,,,867,,,1,,37.5,20120718,,,,,,,,,E100814,LOC19,,,,,
,,BU_0004,,,8001008,,,44017,,,,,,8005043,8003002,,,,,,,,,2003,2041,,,20161231,970,JOB_TIT_UPD,,,,,,,,1,,,,,,,,1572,Head of Finance Shared Services,,,,,,E100766,,,,,,,,,,,,,,,,867,,,1,,35,20140301,,,,,,,,,E100298,LOC30,,,,,
